ID,SMILES,DocumentID,Response,Assay Description,Dataset,SMILES_ORI,InChI,InChI Key,Resp_STDEV,Resp_CNT,Resp_MEDIAN,RESPONSE
CHEMBL2381894,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1,CHEMBL2380307,-5.029945156351199,Aqueous solubility of the compound in 25 uM phosphate buffer at pH 6.5,ChEMBL,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1,"InChI=1S/C33H37N5O2/c1-33(2,3)28-12-7-8-14-30(28)40-31-29(13-9-19-34-31)36-32(39)35-26-15-17-27(18-16-26)38-22-20-37(21-23-38)24-25-10-5-4-6-11-25/h4-19H,20-24H2,1-3H3,(H2,35,36,39)",QOSLZXBFHVKKRI-UHFFFAOYSA-N,0.0,1,-5.029945156351199,-5.029945156351199
CHEMBL2381892,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(N2CCNCC2)cc1,CHEMBL2380307,-3.856521328734263,Aqueous solubility of the compound in 25 uM phosphate buffer at pH 6.5,ChEMBL,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(N2CCNCC2)cc1,"InChI=1S/C26H31N5O2/c1-26(2,3)21-7-4-5-9-23(21)33-24-22(8-6-14-28-24)30-25(32)29-19-10-12-20(13-11-19)31-17-15-27-16-18-31/h4-14,27H,15-18H2,1-3H3,(H2,29,30,32)",GOUCINWZTCZKDS-UHFFFAOYSA-N,0.0,1,-3.856521328734263,-3.856521328734263
CHEMBL2377532,CCCOc1ccc(CC(Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(-c2cncnc2)cc1,CHEMBL2375286,-3.4284809317016856,Thermodynamic solubility of the compound in phosphate buffer at pH 7.2 to 7.4 after 48 hrs by UV-HPLC analysis,ChEMBL,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(-c2cncnc2)cc1,"InChI=1S/C31H31N3O4/c1-2-14-38-29-13-8-23(16-26(31(36)37)15-22-6-4-3-5-7-22)17-27(29)20-34-30(35)25-11-9-24(10-12-25)28-18-32-21-33-19-28/h3-13,17-19,21,26H,2,14-16,20H2,1H3,(H,34,35)(H,36,37)",ITYBCMRFJIYOET-UHFFFAOYSA-N,0.0,1,-3.4284809317016856,-3.4284809317016856
CHEMBL2347592,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)CC1(CO)CCCN1C3,CHEMBL2346587,-2.7780221345095697,Thermodynamic solubility of the compound in phosphate buffer at pH 7.4,ChEMBL,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)CC1(CO)CCCN1C3,"InChI=1S/C24H27NO4/c1-27-15-5-6-16-17(9-15)18-10-22(28-2)23(29-3)11-19(18)20-12-24(14-26)7-4-8-25(24)13-21(16)20/h5-6,9-11,26H,4,7-8,12-14H2,1-3H3",KSSDYLDWAFPPIT-UHFFFAOYSA-N,0.0,1,-2.7780221345095697,-2.7780221345095697
CHEMBL3577796,COc1ccc(C(=O)Nc2nc3n(n2)C(c2ccccc2)C=C(C)N3)cc1,CHEMBL3576796,-4.444050804377922,Equilibrium solubility of the compound in phosphate buffer at pH 7.4 after 1 hr,ChEMBL,COc1ccc(C(=O)Nc2nc3n(n2)C(c2ccccc2)C=C(C)N3)cc1,"InChI=1S/C20H19N5O2/c1-13-12-17(14-6-4-3-5-7-14)25-20(21-13)23-19(24-25)22-18(26)15-8-10-16(27-2)11-9-15/h3-12,17H,1-2H3,(H2,21,22,23,24,26)",DEEROTSPEVGSRY-UHFFFAOYSA-N,0.0,1,-4.444050804377922,-4.444050804377922
CHEMBL3577802,CCCOc1ccc(C(=O)Nc2nc3n(n2)C(c2ccccc2)C=C(C)N3)cc1,CHEMBL3576796,-4.476518392086892,Equilibrium solubility of the compound in phosphate buffer at pH 7.4 after 1 hr,ChEMBL,CCCOc1ccc(C(=O)Nc2nc3n(n2)C(c2ccccc2)C=C(C)N3)cc1,"InChI=1S/C22H23N5O2/c1-3-13-29-18-11-9-17(10-12-18)20(28)24-21-25-22-23-15(2)14-19(27(22)26-21)16-7-5-4-6-8-16/h4-12,14,19H,3,13H2,1-2H3,(H2,23,24,25,26,28)",JTZVIVSTNLFICQ-UHFFFAOYSA-N,0.0,1,-4.476518392086892,-4.476518392086892
CHEMBL3120283,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(N)cc3)cc2n1,CHEMBL3120127,-4.455148302960779,Solubility of the compound in phosphate buffer at pH 6.5 by nephlometric analysis,ChEMBL,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(N)cc3)cc2n1,"InChI=1S/C18H24N6S/c1-20-18-22-14-11-15(12-5-7-13(19)8-6-12)25-16(14)17(23-18)21-9-4-10-24(2)3/h5-8,11H,4,9-10,19H2,1-3H3,(H2,20,21,22,23)",ASADYLVXAJDLCT-UHFFFAOYSA-N,0.0,1,-4.455148302960779,-4.455148302960779
CHEMBL4525849,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)OC(=O)C(C)N)C(C)(C)C,CHEMBL4390686,-3.0147713546838206,Aqueous solubility of the compound in pH 6.5 phosphate buffer by RP-UPLC analysis,ChEMBL,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@H](C)N)C(C)(C)C,"InChI=1S/C41H57N7O8/c1-26(42)37(51)56-32(31(23-27-15-11-10-12-16-27)44-35(49)33(40(2,3)4)45-38(52)54-8)25-48(47-36(50)34(41(5,6)7)46-39(53)55-9)24-28-18-20-29(21-19-28)30-17-13-14-22-43-30/h10-22,26,31-34H,23-25,42H2,1-9H3,(H,44,49)(H,45,52)(H,46,53)(H,47,50)",FQBJREKJKHFABU-UHFFFAOYSA-N,0.11247093366153017,2,-3.094300314562271,-3.094300314562271
CHEMBL4476087,O=c1[nH]c(N2CCC3(CC2)CNc2ccccc23)nc2c1CCCC2,CHEMBL4387706,-5.322786350792958,Aqueous solubility of the compound in pH 7.4 phosphate buffer at 200 uM incubated for 1 hr under shaking condition by UV spectra analysis,ChEMBL,O=c1[nH]c(N2CCC3(CC2)CNc2ccccc23)nc2c1CCCC2,"InChI=1S/C20H24N4O/c25-18-14-5-1-3-7-16(14)22-19(23-18)24-11-9-20(10-12-24)13-21-17-8-4-2-6-15(17)20/h2,4,6,8,21H,1,3,5,7,9-13H2,(H,22,23,25)",SBYKJNMYJXVHLX-UHFFFAOYSA-N,0.0,1,-5.322786350792958,-5.322786350792958
CHEMBL4456595,O=c1[nH]c(N2CCC3(CC2)NCc2ccccc23)nc2c1CCCC2,CHEMBL4387706,-3.7008315307480566,Aqueous solubility of the compound in pH 7.4 phosphate buffer at 200 uM incubated for 1 hr under shaking condition by UV spectra analysis,ChEMBL,O=c1[nH]c(N2CCC3(CC2)NCc2ccccc23)nc2c1CCCC2,"InChI=1S/C20H24N4O/c25-18-15-6-2-4-8-17(15)22-19(23-18)24-11-9-20(10-12-24)16-7-3-1-5-14(16)13-21-20/h1,3,5,7,21H,2,4,6,8-13H2,(H,22,23,25)",SPNJDQXXJCQIMB-UHFFFAOYSA-N,0.0,1,-3.7008315307480566,-3.7008315307480566
CHEMBL4475680,O=C1CCc2cc(N3CCC(O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)ccc2N1,CHEMBL4414652,-3.6810914201537623,Solubility of compound in PBS buffer,ChEMBL,O=C1CCc2cc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)ccc2N1,"InChI=1S/C21H19ClFN3O4/c22-14-7-12(8-15(23)10-14)11-24-19(28)21(30)5-6-26(20(21)29)16-2-3-17-13(9-16)1-4-18(27)25-17/h2-3,7-10,30H,1,4-6,11H2,(H,24,28)(H,25,27)",RMWSKRBLJAUOOY-UHFFFAOYSA-N,0.0,1,-3.6810914201537623,-3.6810914201537623
CHEMBL3126655,COc1ccc2c(c1)C1CC1(C(=O)N1CCN(C(C)=O)CC1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,CHEMBL3124792,-4.565470663216116,Solubility of the compound in amorphous form in phosphate buffer at pH 6.5,ChEMBL,COc1ccc2c(c1)C1CC1(C(=O)N1CCN(C(C)=O)CC1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,"InChI=1S/C35H43N5O6S/c1-22(41)38-14-16-39(17-15-38)34(43)35-20-29(35)28-19-25(46-4)11-13-26(28)32-31(23-8-6-5-7-9-23)27-12-10-24(18-30(27)40(32)21-35)33(42)36-47(44,45)37(2)3/h10-13,18-19,23,29H,5-9,14-17,20-21H2,1-4H3,(H,36,42)",BBLJZPXJPLUHQR-UHFFFAOYSA-N,0.0,1,-4.565470663216116,-4.565470663216116
CHEMBL2181777,Cc1ccc(-c2c(C3CCCC3)c3ccc(C(=O)NC4(C(=O)Nc5ccc(C=CC(=O)O)cc5)CCC4)cc3n2C)nc1,CHEMBL2176942,-4.982796441816513,Solubility in phosphate buffer at pH 7.2 after 24 hrs by shake flask method,ChEMBL,Cc1ccc(-c2c(C3CCCC3)c3ccc(C(=O)NC4(C(=O)Nc5ccc(/C=C/C(=O)O)cc5)CCC4)cc3n2C)nc1,"InChI=1S/C35H36N4O4/c1-22-8-16-28(36-21-22)32-31(24-6-3-4-7-24)27-15-12-25(20-29(27)39(32)2)33(42)38-35(18-5-19-35)34(43)37-26-13-9-23(10-14-26)11-17-30(40)41/h8-17,20-21,24H,3-7,18-19H2,1-2H3,(H,37,43)(H,38,42)(H,40,41)",LEMKJLWZCSZLJU-UHFFFAOYSA-N,0.0,1,-4.982796441816513,-4.982796441816513
CHEMBL2171922,Cc1c(-c2ccccc2)nc2ccccc2c1N1CC2(CCOCC2)c2ccc(N3CCOCC3)cc21,CHEMBL2169853,-5.186492814864794,Solubility of the compound in phosphate buffered saline at pH 7.4,ChEMBL,Cc1c(-c2ccccc2)nc2ccccc2c1N1CC2(CCOCC2)c2ccc(N3CCOCC3)cc21,"InChI=1S/C32H33N3O2/c1-23-30(24-7-3-2-4-8-24)33-28-10-6-5-9-26(28)31(23)35-22-32(13-17-36-18-14-32)27-12-11-25(21-29(27)35)34-15-19-37-20-16-34/h2-12,21H,13-20,22H2,1H3",OUANTMXZBCCPJK-UHFFFAOYSA-N,0.0,1,-5.186492814864794,-5.186492814864794
CHEMBL4209946,O=C(Cc1ccc(N2CCC(F)C2)nc1)Nc1ccn(Cc2ccc(F)c(F)c2)n1,CHEMBL4177680,-4.33973275500757,Solubility of the compound in phosphate buffer at pH 7 after 24 hrs by HPLC/UV method,ChEMBL,O=C(Cc1ccc(N2CC[C@H](F)C2)nc1)Nc1ccn(Cc2ccc(F)c(F)c2)n1,"InChI=1S/C21H20F3N5O/c22-16-5-7-28(13-16)20-4-2-14(11-25-20)10-21(30)26-19-6-8-29(27-19)12-15-1-3-17(23)18(24)9-15/h1-4,6,8-9,11,16H,5,7,10,12-13H2,(H,26,27,30)",GYQFUHZEIRPWAL-UHFFFAOYSA-N,0.0,1,-4.33973275500757,-4.33973275500757
CHEMBL4207979,Cn1c(=O)oc2cc(CC(=O)Nc3ccn(Cc4ccc(F)c(F)c4)n3)ccc21,CHEMBL4177680,-4.822134285058887,Solubility of the compound in phosphate buffer at pH 7 after 24 hrs by HPLC/UV method,ChEMBL,Cn1c(=O)oc2cc(CC(=O)Nc3ccn(Cc4ccc(F)c(F)c4)n3)ccc21,"InChI=1S/C20H16F2N4O3/c1-25-16-5-3-12(9-17(16)29-20(25)28)10-19(27)23-18-6-7-26(24-18)11-13-2-4-14(21)15(22)8-13/h2-9H,10-11H2,1H3,(H,23,24,27)",IIXYZDSTCZPGGD-UHFFFAOYSA-N,0.0,1,-4.822134285058887,-4.822134285058887
CHEMBL4212039,O=C(Cc1ccc2cc[nH]c2c1)Nc1ccn(Cc2ccc(F)c(F)c2)n1,CHEMBL4177680,-5.262891094226972,Solubility of the compound in phosphate buffer at pH 7 after 24 hrs by HPLC/UV method,ChEMBL,O=C(Cc1ccc2cc[nH]c2c1)Nc1ccn(Cc2ccc(F)c(F)c2)n1,"InChI=1S/C20H16F2N4O/c21-16-4-2-14(9-17(16)22)12-26-8-6-19(25-26)24-20(27)11-13-1-3-15-5-7-23-18(15)10-13/h1-10,23H,11-12H2,(H,24,25,27)",INSJIVSXEZBVFI-UHFFFAOYSA-N,0.0,1,-5.262891094226972,-5.262891094226972
CHEMBL4203847,Cn1ncc2cc(CC(=O)Nc3ccn(Cc4ccc(F)c(F)c4)n3)ccc21,CHEMBL4177680,-4.062850806948669,Solubility of the compound in phosphate buffer at pH 7 after 24 hrs by HPLC/UV method,ChEMBL,Cn1ncc2cc(CC(=O)Nc3ccn(Cc4ccc(F)c(F)c4)n3)ccc21,"InChI=1S/C20H17F2N5O/c1-26-18-5-3-13(8-15(18)11-23-26)10-20(28)24-19-6-7-27(25-19)12-14-2-4-16(21)17(22)9-14/h2-9,11H,10,12H2,1H3,(H,24,25,28)",GQWJSRCPJPOCIP-UHFFFAOYSA-N,0.0,1,-4.062850806948669,-4.062850806948669
CHEMBL4204295,Cn1ccc2cc(CC(=O)Nc3ccn(Cc4ccc(F)c(F)c4)n3)cnc21,CHEMBL4177680,-4.435236711148318,Solubility of the compound in phosphate buffer at pH 7 after 24 hrs by HPLC/UV method,ChEMBL,Cn1ccc2cc(CC(=O)Nc3ccn(Cc4ccc(F)c(F)c4)n3)cnc21,"InChI=1S/C20H17F2N5O/c1-26-6-4-15-8-14(11-23-20(15)26)10-19(28)24-18-5-7-27(25-18)12-13-2-3-16(21)17(22)9-13/h2-9,11H,10,12H2,1H3,(H,24,25,28)",QAUUDKFMRPRUCS-UHFFFAOYSA-N,0.0,1,-4.435236711148318,-4.435236711148318
CHEMBL4212176,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OC(F)(F)F,CHEMBL4177680,-4.577047669128542,Solubility of the compound in phosphate buffer at pH 7 after 24 hrs by HPLC/UV method,ChEMBL,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OC(F)(F)F,"InChI=1S/C20H16F3N5O2/c1-13-8-14(3-5-17(13)30-20(21,22)23)9-19(29)26-18-6-7-28(27-18)12-16-4-2-15(10-24)11-25-16/h2-8,11H,9,12H2,1H3,(H,26,27,29)",GJKURPNQOJQXPQ-UHFFFAOYSA-N,0.0,1,-4.577047669128542,-4.577047669128542
CHEMBL2397558,CCC1CC(n2c(=O)nc(-c3cnn(C)c3)c3oc4cc(C#N)c(-c5cnn(C)c5)cc4c32)CCO1,CHEMBL2396591,-6.383395225182231,Aqueous solubility of the compound in phosphate buffer at pH 6.8 after 24 hrs,ChEMBL,CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4cc(C#N)c(-c5cnn(C)c5)cc4c32)CCO1,"InChI=1S/C26H25N7O3/c1-4-19-8-18(5-6-35-19)33-24-21-9-20(16-11-28-31(2)13-16)15(10-27)7-22(21)36-25(24)23(30-26(33)34)17-12-29-32(3)14-17/h7,9,11-14,18-19H,4-6,8H2,1-3H3",GYAFBLINDLEUJW-UHFFFAOYSA-N,0.0,1,-6.383395225182231,-6.383395225182231
CHEMBL4291816,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccs1)C2,CHEMBL4265974,-4.945965621947022,Aqueous solubility of the compound in phosphate buffer at pH 6.5 by lyophilization-based HPLC-UV analysis,ChEMBL,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccs1)C2,"InChI=1S/C23H23NO6S/c1-28-6-4-7-30-21-10-14-9-18(22-5-3-8-31-22)24-13-16(23(26)27)19(25)12-17(24)15(14)11-20(21)29-2/h3,5,8,10-13,18H,4,6-7,9H2,1-2H3,(H,26,27)",BFQWVENPJUEMEX-UHFFFAOYSA-N,0.0,1,-4.945965621947022,-4.945965621947022
CHEMBL537859,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCCN3CCCC3)c2)c2cccnc21,CHEMBL1147783,-3.7384018183255066,Solubility in phosphate buffer at pH 7.4,ChEMBL,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCCN3CCCC3)c2)c2cccnc21.Cl.Cl,"InChI=1S/C38H50N6O3/c1-6-7-20-44-36-30(15-11-16-40-36)33(27-13-10-14-29(22-27)47-21-12-19-43-17-8-9-18-43)35(37(44)45)42-38(46)41-34-31(25(2)3)23-28(39)24-32(34)26(4)5/h10-11,13-16,22-26H,6-9,12,17-21,39H2,1-5H3,(H2,41,42,46)",QQSYTCOFSZSIKV-UHFFFAOYSA-N,0.0,1,-3.7384018183255066,-3.7384018183255066
CHEMBL556797,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)ccc(N)c2C(C)C)c(-c2cccc(OC)c2)c2cccnc21,CHEMBL1147783,-5.762045788204301,Solubility in phosphate buffer at pH 7.4,ChEMBL,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)ccc(N)c2C(C)C)c(-c2cccc(OC)c2)c2cccnc21.Cl,"InChI=1S/C32H39N5O3/c1-7-8-17-37-30-24(13-10-16-34-30)27(21-11-9-12-22(18-21)40-6)29(31(37)38)36-32(39)35-28-23(19(2)3)14-15-25(33)26(28)20(4)5/h9-16,18-20H,7-8,17,33H2,1-6H3,(H2,35,36,39)",FWLASEGAQBPZRZ-UHFFFAOYSA-N,0.0,1,-5.762045788204301,-5.762045788204301
CHEMBL3121235,COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc(-c4cnc(C5CCCN5C(C)=O)[nH]4)cc3)cc2)[nH]1)c1ccccc1,CHEMBL3120093,-5.0399261128822195,Amorphous solubility of the compound in 25 mM aqueous phosphate buffer at pH 6.5 after 24 hrs by HPLC analysis,ChEMBL,COC(=O)N[C@@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(C)=O)[nH]4)cc3)cc2)[nH]1)c1ccccc1,"InChI=1S/C38H39N7O4/c1-24(46)44-20-6-10-32(44)35-39-22-30(41-35)27-16-12-25(13-17-27)26-14-18-28(19-15-26)31-23-40-36(42-31)33-11-7-21-45(33)37(47)34(43-38(48)49-2)29-8-4-3-5-9-29/h3-5,8-9,12-19,22-23,32-34H,6-7,10-11,20-21H2,1-2H3,(H,39,41)(H,40,42)(H,43,48)",OYQCDDYWSSLZCL-UHFFFAOYSA-N,0.0,1,-5.0399261128822195,-5.0399261128822195
CHEMBL3121234,COC(=O)NCC(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc(-c4cnc(C5CCCN5C(=O)C(NC(=O)OC)c5ccccc5)[nH]4)cc3)cc2)[nH]1,CHEMBL3120093,-5.164843985159575,Amorphous solubility of the compound in 25 mM aqueous phosphate buffer at pH 6.5 after 24 hrs by HPLC analysis,ChEMBL,COC(=O)NCC(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@H](NC(=O)OC)c5ccccc5)[nH]4)cc3)cc2)[nH]1,"InChI=1S/C40H42N8O6/c1-53-39(51)43-24-34(49)47-20-6-10-32(47)36-41-22-30(44-36)27-16-12-25(13-17-27)26-14-18-28(19-15-26)31-23-42-37(45-31)33-11-7-21-48(33)38(50)35(46-40(52)54-2)29-8-4-3-5-9-29/h3-5,8-9,12-19,22-23,32-33,35H,6-7,10-11,20-21,24H2,1-2H3,(H,41,44)(H,42,45)(H,43,51)(H,46,52)",KUCICHKDNQZZPK-UHFFFAOYSA-N,0.0,1,-5.164843985159575,-5.164843985159575
CHEMBL245148,CCc1ccc(OCCOCCOCCCCCNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CHEMBL1148831,-6.094774442225318,Solubility in sodium phosphate buffer at pH 7,ChEMBL,CCc1ccc(OCCOCCOCCCCCNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,"InChI=1S/C28H44N2O4/c1-2-22-6-8-26(9-7-22)34-15-14-33-13-12-32-11-5-3-4-10-29-27(31)30-28-19-23-16-24(20-28)18-25(17-23)21-28/h6-9,23-25H,2-5,10-21H2,1H3,(H2,29,30,31)",ZQIRMANZYPXWII-UHFFFAOYSA-N,0.0,1,-6.094774442225318,-6.094774442225318
CHEMBL245146,CCCOCCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,CHEMBL1148831,-4.165464625767482,Solubility in sodium phosphate buffer at pH 7,ChEMBL,CCCOCCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,"InChI=1S/C22H40N2O3/c1-2-8-26-10-6-11-27-9-5-3-4-7-23-21(25)24-22-15-18-12-19(16-22)14-20(13-18)17-22/h18-20H,2-17H2,1H3,(H2,23,24,25)",XWBMCTSZMPYTAA-UHFFFAOYSA-N,0.0,1,-4.165464625767482,-4.165464625767482
CHEMBL281894,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C(C)(C)c2ccccc2)o1,CHEMBL1134847,-4.4104279708091525,Solubility was determined at a pH of 7.4 using 1/14 M phosphate buffer,ChEMBL,CC(C)[C@H](NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C(C)(C)c2ccccc2)o1,"InChI=1S/C28H30N6O4/c1-17(2)22(23(36)25-32-33-27(38-25)28(3,4)19-13-9-6-10-14-19)31-21(35)16-34-24(18-11-7-5-8-12-18)30-15-20(29)26(34)37/h5-15,17,22H,16,29H2,1-4H3,(H,31,35)",JFDLACFTMCMKAZ-UHFFFAOYSA-N,0.0,1,-4.4104279708091525,-4.4104279708091525
CHEMBL122152,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21,CHEMBL1126152,-4.542050721593154,Solubility was measured at PH - 7.2 buffer,ChEMBL,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC[C@H](N)C3)nc21,"InChI=1S/C17H21FN4O3/c1-17(2,3)22-8-11(16(24)25)13(23)10-6-12(18)15(20-14(10)22)21-5-4-9(19)7-21/h6,8-9H,4-5,7,19H2,1-3H3,(H,24,25)",NEKSSSDVZISHLK-UHFFFAOYSA-N,0.0,1,-4.542050721593154,-4.542050721593154
CHEMBL244068,CCOCCOCCOC1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,CHEMBL1148831,-2.983914436296493,Solubility in sodium phosphate buffer at pH 7,ChEMBL,CCOCCOCCOC1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,"InChI=1S/C23H40N2O4/c1-2-27-7-8-28-9-10-29-21-5-3-20(4-6-21)24-22(26)25-23-14-17-11-18(15-23)13-19(12-17)16-23/h17-21H,2-16H2,1H3,(H2,24,25,26)",QFZFOAIFCJUCDP-UHFFFAOYSA-N,0.0,1,-2.983914436296493,-2.983914436296493
CHEMBL3222115,CC(C)(C)OC(=O)N1CCN(C(=O)c2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,CHEMBL3217451,-3.361390519898187,Solubility of the compound in sodium phosphate buffer at pH 7.4 at 25 +/- 1 degC,ChEMBL,CC(C)(C)OC(=O)N1CCN(C(=O)c2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,"InChI=1S/C27H38N4O4/c1-26(2,3)35-25(34)31-9-7-30(8-10-31)23(32)21-5-4-6-22(14-21)28-24(33)29-27-15-18-11-19(16-27)13-20(12-18)17-27/h4-6,14,18-20H,7-13,15-17H2,1-3H3,(H2,28,29,33)",IUEIOLBUSUYVPC-UHFFFAOYSA-N,0.0,1,-3.361390519898187,-3.361390519898187
CHEMBL3222119,CS(=O)(=O)N1CCN(C(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,CHEMBL3217451,-2.728825482384645,Solubility of the compound in sodium phosphate buffer at pH 7.4 at 25 +/- 1 degC,ChEMBL,CS(=O)(=O)N1CCN(C(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,"InChI=1S/C23H32N4O4S/c1-32(30,31)27-8-6-26(7-9-27)21(28)19-2-4-20(5-3-19)24-22(29)25-23-13-16-10-17(14-23)12-18(11-16)15-23/h2-5,16-18H,6-15H2,1H3,(H2,24,25,29)",RAZBWARDWGQZHN-UHFFFAOYSA-N,0.0,1,-2.728825482384645,-2.728825482384645
CHEMBL3403348,CCCNc1nc2ccsc2c(=O)n1CC,CHEMBL3400066,-3.536499888643721,Solubility of the compound in phosphate buffer at pH 6.8,ChEMBL,CCCNc1nc2ccsc2c(=O)n1CC,"InChI=1S/C11H15N3OS/c1-3-6-12-11-13-8-5-7-16-9(8)10(15)14(11)4-2/h5,7H,3-4,6H2,1-2H3,(H,12,13)",WGMGJOBVFGMWCP-UHFFFAOYSA-N,0.0,1,-3.536499888643721,-3.536499888643721
CHEMBL3403363,CCn1c(NC(C)C)nc2c(C3CCNCC3)csc2c1=O,CHEMBL3400066,-2.464383853630346,Solubility of the compound in phosphate buffer at pH 6.8,ChEMBL,CCn1c(NC(C)C)nc2c(C3CCNCC3)csc2c1=O,"InChI=1S/C16H24N4OS/c1-4-20-15(21)14-13(19-16(20)18-10(2)3)12(9-22-14)11-5-7-17-8-6-11/h9-11,17H,4-8H2,1-3H3,(H,18,19)",FXYQZLNVCGENKX-UHFFFAOYSA-N,0.0,1,-2.464383853630346,-2.464383853630346
CHEMBL3403373,CCn1c(NC(C)C)nc2c(C3CCN(C(=O)c4ncccc4C)C3)csc2c1=O,CHEMBL3400066,-3.8227787851801787,Solubility of the compound in phosphate buffer at pH 6.8,ChEMBL,CCn1c(NC(C)C)nc2c(C3CCN(C(=O)c4ncccc4C)C3)csc2c1=O,"InChI=1S/C22H27N5O2S/c1-5-27-21(29)19-18(25-22(27)24-13(2)3)16(12-30-19)15-8-10-26(11-15)20(28)17-14(4)7-6-9-23-17/h6-7,9,12-13,15H,5,8,10-11H2,1-4H3,(H,24,25)",JUDJZYCORAYMNM-UHFFFAOYSA-N,0.0,1,-3.8227787851801787,-3.8227787851801787
CHEMBL4555506,O=C1Nc2ccccc2C12CCN(c1nc3c(c(=O)[nH]1)CCCC3)CC2,CHEMBL4387706,-3.7370563359188385,Aqueous solubility of the compound in pH 7.4 phosphate buffer at 200 uM incubated for 1 hr under shaking condition by UV spectra analysis,ChEMBL,O=C1Nc2ccccc2C12CCN(c1nc3c(c(=O)[nH]1)CCCC3)CC2,"InChI=1S/C20H22N4O2/c25-17-13-5-1-3-7-15(13)22-19(23-17)24-11-9-20(10-12-24)14-6-2-4-8-16(14)21-18(20)26/h2,4,6,8H,1,3,5,7,9-12H2,(H,21,26)(H,22,23,25)",CDZVLUPXXHOPPI-UHFFFAOYSA-N,0.0,1,-3.7370563359188385,-3.7370563359188385
