InChI Key,CDT_Max,Resp_VAR,Resp_COUNT,Resp_STDEV,Resp_MEDIAN,SMILES_ORI,ID,NAME,DocumentID,RESPONSE,UNIT,DATASET,DATASET_ENTRY_ID,CpID,BatchRef,CpdType,ENTRY_ID,SMILES,InChI,Response
YLCXGBZIZBEVPZ-UHFFFAOYSA-N,0,0.0,2,0.0,4.41,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,R670685,-,A5214,4.41,Log unit,OChem,OChem_31212,0,0,0,ID_31212,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,"InChI=1S/C16H15ClN2/c1-19-10-9-18-16(12-5-3-2-4-6-12)14-11-13(17)7-8-15(14)19/h2-8,11H,9-10H2,1H3",4.41
UBCKGWBNUIFUST-UHFFFAOYSA-N,0,0.0,1,0.0,3.53,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,R771579,Tetrachlorvinphos,A5643,3.53,Log unit,OChem,OChem_34851,0,0,0,ID_34851,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C10H9Cl4O4P/c1-16-19(15,17-2)18-10(5-11)6-3-8(13)9(14)4-7(6)12/h3-5H,1-2H3",3.53
SJMLNDPIJZBEKY-UHFFFAOYSA-N,0,0.0,1,0.0,2.39,CCOC(=O)C(Cl)(Cl)Cl,R767502,ETHYL TRICHLOROACETATE,A5643,2.39,Log unit,OChem,OChem_20238,0,0,0,ID_20238,CCOC(=O)C(Cl)(Cl)Cl,"InChI=1S/C4H5Cl3O2/c1-2-9-3(8)4(5,6)7/h2H2,1H3",2.39
QKFJKGMPGYROCL-UHFFFAOYSA-N,0,0.0006230769230721,13,0.0249615088300387,3.28,S=C=Nc1ccccc1,R5461,Phenyl isothiocyanate,A164,3.28,Log unit,OChem,OChem_471,0,0,0,ID_471,S=C=Nc1ccccc1,InChI=1S/C7H5NS/c9-6-8-7-4-2-1-3-5-7/h1-5H,3.28
BNXBRFDWSPXODM-UHFFFAOYSA-N,0,0.0,1,0.0,0.3,O=C(Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)c1ccccc1,R770719,"CYTIDINE, N-BENZOYL-",A5643,0.3,Log unit,OChem,OChem_32467,0,0,0,ID_32467,O=C(Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)c1ccccc1,"InChI=1S/C16H17N3O6/c20-8-10-12(21)13(22)15(25-10)19-7-6-11(18-16(19)24)17-14(23)9-4-2-1-3-5-9/h1-7,10,12-13,15,20-22H,8H2,(H,17,18,23,24)",0.3
KPSSCHXTCOWLSC-UHFFFAOYSA-N,0,0.0,3,0.0,1.06,O=S1(=O)NC(c2ccco2)=Nc2ccccc21,R1190018,-,A5920,1.06,Log unit,OChem,OChem_23058,0,0,0,ID_23058,O=S1(=O)NC(c2ccco2)=Nc2ccccc21,"InChI=1S/C11H8N2O3S/c14-17(15)10-6-2-1-4-8(10)12-11(13-17)9-5-3-7-16-9/h1-7H,(H,12,13)",1.06
BNRNXUUZRGQAQC-UHFFFAOYSA-N,0,0.0,1,0.0,2.75,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,R777120,sildenafil,A5643,2.75,Log unit,OChem,OChem_35722,0,0,0,ID_35722,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,"InChI=1S/C22H30N6O4S/c1-5-7-17-19-20(27(4)25-17)22(29)24-21(23-19)16-14-15(8-9-18(16)32-6-2)33(30,31)28-12-10-26(3)11-13-28/h8-9,14H,5-7,10-13H2,1-4H3,(H,23,24,29)",2.75
ILYSAKHOYBPSPC-UHFFFAOYSA-N,0,0.0,1,0.0,2.89,O=C(O)c1ccccc1-c1ccccc1,R768481,"[1,1'-BIPHENYL]-2-CARBOXYLIC ACID",A5643,2.89,Log unit,OChem,OChem_20579,0,0,0,ID_20579,O=C(O)c1ccccc1-c1ccccc1,"InChI=1S/C13H10O2/c14-13(15)12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9H,(H,14,15)",2.89
FLGSVHCTUBTPRI-UHFFFAOYSA-N,0,0.0,3,0.0,1.27,O=C(NCN1CCOCC1)c1ccccc1O,R1194647,-,A5920,1.27,Log unit,OChem,OChem_23787,0,0,0,ID_23787,O=C(NCN1CCOCC1)c1ccccc1O,"InChI=1S/C12H16N2O3/c15-11-4-2-1-3-10(11)12(16)13-9-14-5-7-17-8-6-14/h1-4,15H,5-9H2,(H,13,16)",1.27
VGGGRWRBGXENKI-UHFFFAOYSA-N,0,0.0,4,0.0,4.75,Clc1cccc2c1Oc1ccccc1O2,R1188446,-,A5920,4.75,Log unit,OChem,OChem_21893,0,0,0,ID_21893,Clc1cccc2c1Oc1ccccc1O2,InChI=1S/C12H7ClO2/c13-8-4-3-7-11-12(8)15-10-6-2-1-5-9(10)14-11/h1-7H,4.75
WOZQBERUBLYCEG-UHFFFAOYSA-N,0,0.0,4,0.0,3.32,COC(=O)Nc1ccc(Cl)c(Cl)c1,R1187146,-,A5920,3.32,Log unit,OChem,OChem_21573,0,0,0,ID_21573,COC(=O)Nc1ccc(Cl)c(Cl)c1,"InChI=1S/C8H7Cl2NO2/c1-13-8(12)11-5-2-3-6(9)7(10)4-5/h2-4H,1H3,(H,11,12)",3.32
SRMWBQBYWCFQTM-UHFFFAOYSA-N,0,0.0,1,0.0,0.18,Cc1cn(C2C=CC(COP3(=O)OCc4cc([N+](=O)[O-])ccc4O3)O2)c(=O)[nH]c1=O,R35261876,"DIDEHYDROTHYMIDINE-CYCLIC-BENZOPHOSPHATE, 5-NITR; NOCAS_874910",A111278,0.18,Log unit,OChem,OChem_36116,0,0,0,ID_36116,Cc1cn(C2C=CC(COP3(=O)OCc4cc([N+](=O)[O-])ccc4O3)O2)c(=O)[nH]c1=O,"InChI=1S/C17H16N3O9P/c1-10-7-19(17(22)18-16(10)21)15-5-3-13(28-15)9-27-30(25)26-8-11-6-12(20(23)24)2-4-14(11)29-30/h2-7,13,15H,8-9H2,1H3,(H,18,21,22)",0.18
ORTAHIQGDCXAIM-UHFFFAOYSA-N,0,0.0,1,0.0,4.61,COc1c(OC)c(OC(=O)C(C)C)c2ccccc2c1OC(=O)C(C)C,R775312,"1,4-NAPHTHALENEDIOL, 2,3-DIMETHOXY-, BIS(2-METHY",A5643,4.61,Log unit,OChem,OChem_35285,0,0,0,ID_35285,COc1c(OC)c(OC(=O)C(C)C)c2ccccc2c1OC(=O)C(C)C,"InChI=1S/C20H24O6/c1-11(2)19(21)25-15-13-9-7-8-10-14(13)16(26-20(22)12(3)4)18(24-6)17(15)23-5/h7-12H,1-6H3",4.61
OVEWNBYMFPGNRR-UHFFFAOYSA-N,0,0.0,1,0.0,5.0,FC(F)(c1ccccc1)C(F)(F)c1ccccc1,R767300,"Benzene, 1,1'-(1,1,2,2-tetrafluoro-1,2-ethanediy",A5643,5.0,Log unit,OChem,OChem_31894,0,0,0,ID_31894,FC(F)(c1ccccc1)C(F)(F)c1ccccc1,"InChI=1S/C14H10F4/c15-13(16,11-7-3-1-4-8-11)14(17,18)12-9-5-2-6-10-12/h1-10H",5.0
PEIMRBMTGGURNZ-UHFFFAOYSA-N,0,0.0,1,0.0,-0.76,N#CCCN(CCC#N)N=Nc1[nH]cnc1C(N)=O,R777929,"1H-Imidazole-4-carboxamide, 5-[3,3-bis(2-cyanoet",A5643,-0.76,Log unit,OChem,OChem_33815,0,0,0,ID_33815,N#CCCN(CCC#N)N=Nc1[nH]cnc1C(N)=O,"InChI=1S/C10H12N8O/c11-3-1-5-18(6-2-4-12)17-16-10-8(9(13)19)14-7-15-10/h7H,1-2,5-6H2,(H2,13,19)(H,14,15)",-0.76
RVMOYVPASLXAJQ-UHFFFAOYSA-N,0,0.0,2,0.0,2.69,CCC(C(=O)OCc1ccc(Cl)cc1)C(CO)Cc1cncn1C,R775330,"1H-IMIDAZOLE-5-BUTANOIC ACID, _-ETHYL-beta-(HYDR",A5643,2.69,Log unit,OChem,OChem_35287,0,0,0,ID_35287,CCC(C(=O)OCc1ccc(Cl)cc1)C(CO)Cc1cncn1C,"InChI=1S/C18H23ClN2O3/c1-3-17(14(10-22)8-16-9-20-12-21(16)2)18(23)24-11-13-4-6-15(19)7-5-13/h4-7,9,12,14,17,22H,3,8,10-11H2,1-2H3",2.69
TUAMRELNJMMDMT-UHFFFAOYSA-N,0,0.0,13,0.0,2.35,Cc1cc(C)cc(O)c1,R4923,"3,5-Dimethylphenol",A164,2.35,Log unit,OChem,OChem_111,0,0,0,ID_111,Cc1cc(C)cc(O)c1,"InChI=1S/C8H10O/c1-6-3-7(2)5-8(9)4-6/h3-5,9H,1-2H3",2.35
BTLXPCBPYBNQNR-UHFFFAOYSA-N,0,0.0,4,0.0,3.52,O=C1c2ccccc2C(=O)c2c(O)cccc21,R1189712,-,A5920,3.52,Log unit,OChem,OChem_22858,0,0,0,ID_22858,O=C1c2ccccc2C(=O)c2c(O)cccc21,"InChI=1S/C14H8O3/c15-11-7-3-6-10-12(11)14(17)9-5-2-1-4-8(9)13(10)16/h1-7,15H",3.52
PFLQGNPXQJACBB-UHFFFAOYSA-N,0,0.0,1,0.0,2.75,CCCCc1ccc(C(C)(O)C(=O)O)cc1,R1194447,-,A5920,2.75,Log unit,OChem,OChem_23652,0,0,0,ID_23652,CCCCc1ccc(C(C)(O)C(=O)O)cc1,"InChI=1S/C13H18O3/c1-3-4-5-10-6-8-11(9-7-10)13(2,16)12(14)15/h6-9,16H,3-5H2,1-2H3,(H,14,15)",2.75
FMJJTNGRCQKUIJ-UHFFFAOYSA-N,0,0.0,1,0.0,4.2,CCCCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,R772149,"2-(2,4-DINITROPHENYLAMINO)OCTANOIC ACID",A5643,4.2,Log unit,OChem,OChem_32873,0,0,0,ID_32873,CCCCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,"InChI=1S/C14H19N3O6/c1-2-3-4-5-6-12(14(18)19)15-11-8-7-10(16(20)21)9-13(11)17(22)23/h7-9,12,15H,2-6H2,1H3,(H,18,19)",4.2
JSIVTKBYJLGBPY-UHFFFAOYSA-N,0,0.0,1,0.0,-0.86,NNC(=O)c1cccc(N)c1,R671576,-,A5214,-0.86,Log unit,OChem,OChem_19299,0,0,0,ID_19299,NNC(=O)c1cccc(N)c1,"InChI=1S/C7H9N3O/c8-6-3-1-2-5(4-6)7(11)10-9/h1-4H,8-9H2,(H,10,11)",-0.86
PGAVJEVPRWLSBG-UHFFFAOYSA-N,0,0.0,3,3.7252902e-09,-0.28,CCc1c(O)c(=O)ccn1CCCCO,R779930,"4-PYRIDONE,3-HYDROXY-2-ETHYL-1-(4-HYDROXY)BUTYL",A5643,-0.28,Log unit,OChem,OChem_21177,0,0,0,ID_21177,CCc1c(O)c(=O)ccn1CCCCO,"InChI=1S/C11H17NO3/c1-2-9-11(15)10(14)5-7-12(9)6-3-4-8-13/h5,7,13,15H,2-4,6,8H2,1H3",-0.28
KWXICGTUELOLSQ-UHFFFAOYSA-N,0,0.0,1,0.0,1.96,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,R771826,"DODECYLBENZENESULFONIC ACID, NA SALT",A5643,1.96,Log unit,OChem,OChem_32748,0,0,0,ID_32748,CCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,"InChI=1S/C18H30O3S/c1-2-3-4-5-6-7-8-9-10-11-12-17-13-15-18(16-14-17)22(19,20)21/h13-16H,2-12H2,1H3,(H,19,20,21)",1.96
NSGLCIZBDYIBSO-UHFFFAOYSA-N,0,0.0,1,0.0,4.18,CCC(=O)OC(c1ccccc1)C(c1ccccc1)C(C)CN(C)C,R767385,Propoxyphene,A5643,4.18,Log unit,OChem,OChem_31910,0,0,0,ID_31910,CCC(=O)OC(c1ccccc1)C(c1ccccc1)C(C)CN(C)C,"InChI=1S/C22H29NO2/c1-5-20(24)25-22(19-14-10-7-11-15-19)21(17(2)16-23(3)4)18-12-8-6-9-13-18/h6-15,17,21-22H,5,16H2,1-4H3",4.18
UAMMMFTXGWKQLG-UHFFFAOYSA-N,0,4e-16,3,2.10734242e-08,1.63,COc1ccc(C(=O)CCCC(=O)O)cc1,R1194401,-,A5920,1.63,Log unit,OChem,OChem_23617,0,0,0,ID_23617,COc1ccc(C(=O)CCCC(=O)O)cc1,"InChI=1S/C12H14O4/c1-16-10-7-5-9(6-8-10)11(13)3-2-4-12(14)15/h5-8H,2-4H2,1H3,(H,14,15)",1.63
KNKRHSVKIORZQB-UHFFFAOYSA-N,0,0.0,3,0.0,1.72,OCc1cc(Br)ccc1O,R1185460,-,A5920,1.72,Log unit,OChem,OChem_21438,0,0,0,ID_21438,OCc1cc(Br)ccc1O,"InChI=1S/C7H7BrO2/c8-6-1-2-7(10)5(3-6)4-9/h1-3,9-10H,4H2",1.72
OOHIAOSLOGDBCE-UHFFFAOYSA-N,0,0.0,4,0.0,3.06,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,R1194267,-,A5920,3.06,Log unit,OChem,OChem_23501,0,0,0,ID_23501,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,"InChI=1S/C9H14ClN5/c1-5(2)11-8-13-7(10)14-9(15-8)12-6-3-4-6/h5-6H,3-4H2,1-2H3,(H2,11,12,13,14,15)",3.06
JCZSKVIIDNNKIA-UHFFFAOYSA-N,0,0.0,2,0.0,1.67,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOCCOC)C(OCOCCOC)C2)OC1=O,R776705,2-OXAZOLIDINONE DERIVATIVE,A5643,1.67,Log unit,OChem,OChem_35595,0,0,0,ID_35595,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOCCOC)C(OCOCCOC)C2)OC1=O,"InChI=1S/C43H67N7O13/c1-5-49-25-38(63-43(49)55)39(51)33(19-29-9-7-6-8-10-29)46-41(53)35(21-31-22-44-26-45-31)47-40(52)34(20-30-11-13-32(58-4)14-12-30)48-42(54)50-23-36(61-27-59-17-15-56-2)37(24-50)62-28-60-18-16-57-3/h11-14,22,26,29,33-39,51H,5-10,15-21,23-25,27-28H2,1-4H3,(H,44,45)(H,46,53)(H,47,52)(H,48,54)",1.67
HNVCBBASGLZVBT-UHFFFAOYSA-N,0,0.0,1,0.0,2.52,CCCCC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,R772523,124-BENZTHIADIAZINE-1-O2-3-BU-7-CL,A5643,2.52,Log unit,OChem,OChem_33013,0,0,0,ID_33013,CCCCC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,"InChI=1S/C11H13ClN2O2S/c1-2-3-4-11-13-9-6-5-8(12)7-10(9)17(15,16)14-11/h5-7H,2-4H2,1H3,(H,13,14)",2.52
NLFLEJNTMQHUTI-UHFFFAOYSA-N,0,0.0,1,0.0,1.97,CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)NC=O,R672503,-,A5214,1.97,Log unit,OChem,OChem_31557,0,0,0,ID_31557,CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)NC=O,"InChI=1S/C14H17NO5/c1-4-20-14(17)11(15-9-16)7-10-5-6-12(18-2)13(8-10)19-3/h5-9H,4H2,1-3H3,(H,15,16)",1.97
IXORZMNAPKEEDV-UHFFFAOYSA-N,0,0.0,5,0.0,0.24,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,R585328,"gibb-3-ene-1,10-dicarboxylic acid, 2,4a,7-trihydroxy-1-methyl-8-methylene-, 1,4a-lactone, (1-alpha,2 ,4a-alpha,4b ,10 )-",A4439,0.24,Log unit,OChem,OChem_30380,0,0,0,ID_30380,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,"InChI=1S/C19H22O6/c1-9-7-17-8-18(9,24)5-3-10(17)19-6-4-11(20)16(2,15(23)25-19)13(19)12(17)14(21)22/h4,6,10-13,20,24H,1,3,5,7-8H2,2H3,(H,21,22)",0.24
PJHYEBDREIJPKX-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,1.92,CNS(=O)(=O)c1ccc(Cl)cc1,R1186702,-,A5920,1.92,Log unit,OChem,OChem_21540,0,0,0,ID_21540,CNS(=O)(=O)c1ccc(Cl)cc1,"InChI=1S/C7H8ClNO2S/c1-9-12(10,11)7-4-2-6(8)3-5-7/h2-5,9H,1H3",1.92
AIVXUNRQBRKFJO-UHFFFAOYSA-N,0,2e-16,3,1.49011611e-08,0.91,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,R1194142,-,A5920,0.91,Log unit,OChem,OChem_23401,0,0,0,ID_23401,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,"InChI=1S/C7H7NO3S3/c8-14(10,11)6-3-5-7(13-6)4(9)1-2-12-5/h3H,1-2H2,(H2,8,10,11)",0.91
RCFKQVLHWYOSFF-UHFFFAOYSA-N,0,0.0,7,0.0,1.48,O=NN1CCCCCCC1,R670899,-,A5214,1.48,Log unit,OChem,OChem_3223,0,0,0,ID_3223,O=NN1CCCCCCC1,InChI=1S/C7H14N2O/c10-8-9-6-4-2-1-3-5-7-9/h1-7H2,1.48
MFBOGIVSZKQAPD-UHFFFAOYSA-M,0,0.0,1,0.0,-3.2,CCCC(=O)O[Na],R767039,"Butanoic acid, sodium salt",A5643,-3.2,Log unit,OChem,OChem_4360,0,0,0,ID_4360,CCCC(=O)O[Na],"InChI=1S/C4H8O2.Na/c1-2-3-4(5)6;/h2-3H2,1H3,(H,5,6);/q;+1/p-1",-3.2
GBVAWIUXJREWFF-UHFFFAOYSA-N,0,0.0,2,0.0,-1.5,CC1CCC(C[N+](C)(C)C)C1,R777816,(3-MeCyPentyl)-tetra-Me ammonium Br,A5643,-1.5,Log unit,OChem,OChem_20744,0,0,0,ID_20744,CC1CCC(C[N+](C)(C)C)C1,"InChI=1S/C10H22N/c1-9-5-6-10(7-9)8-11(2,3)4/h9-10H,5-8H2,1-4H3/q+1",-1.5
STWJKIOLMNHFIK-UHFFFAOYSA-N,0,0.0,1,0.0,2.31,COc1ccccc1CNc1ncnc2nc[nH]c12,R35256558,"ADENINE,6N-O-METHOXYBENZYL",A111278,2.31,Log unit,OChem,OChem_34013,0,0,0,ID_34013,COc1ccccc1CNc1ncnc2nc[nH]c12,"InChI=1S/C13H13N5O/c1-19-10-5-3-2-4-9(10)6-14-12-11-13(16-7-15-11)18-8-17-12/h2-5,7-8H,6H2,1H3,(H2,14,15,16,17,18)",2.31
IGMNYECMUMZDDF-UHFFFAOYSA-N,0,0.0,1,0.0,0.86,O=C(O)Cc1cc(O)ccc1O,R767326,"BENZENEACETIC ACID, 2,5-DIHYDROXY-",A5643,0.86,Log unit,OChem,OChem_20191,0,0,0,ID_20191,O=C(O)Cc1cc(O)ccc1O,"InChI=1S/C8H8O4/c9-6-1-2-7(10)5(3-6)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)",0.86
MCTWTZJPVLRJOU-UHFFFAOYSA-N,0,0.0,8,0.0,-0.06,Cn1ccnc1,R323000,1-methyl imidazole,A4098,-0.06,Log unit,OChem,OChem_882,0,0,0,ID_882,Cn1ccnc1,"InChI=1S/C4H6N2/c1-6-3-2-5-4-6/h2-4H,1H3",-0.06
LQCMMXGKEGWUIM-UHFFFAOYSA-N,0,1.7e-15,3,4.21468485e-08,3.15,CC(=O)c1ccc(Br)cc1O,R779325,"7-09-0; ACETOPHENONE,2-HYDROXY-4-BROMO",A5643,3.15,Log unit,OChem,OChem_21063,0,0,0,ID_21063,CC(=O)c1ccc(Br)cc1O,"InChI=1S/C8H7BrO2/c1-5(10)7-3-2-6(9)4-8(7)11/h2-4,11H,1H3",3.15
MTAODLNXWYIKSO-UHFFFAOYSA-N,0,0.0,7,0.0,0.84,Fc1ccccn1,R667033,-,A5214,0.84,Log unit,OChem,OChem_2609,0,0,0,ID_2609,Fc1ccccn1,InChI=1S/C5H4FN/c6-5-3-1-2-4-7-5/h1-4H,0.84
YHKPTICJRUESOY-UHFFFAOYSA-N,0,0.0,1,0.0,2.06,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,R1189898,-,A5920,2.06,Log unit,OChem,OChem_22990,0,0,0,ID_22990,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,"InChI=1S/C12H18N2O3/c1-5-6-12(7-11(2,3)4)8(15)13-10(17)14-9(12)16/h5H,1,6-7H2,2-4H3,(H2,13,14,15,16,17)",2.06
SOYAWOSQURUWHG-UHFFFAOYSA-N,0,0.0,1,0.0,1.02,CCOP(=O)(N1CC1(C)C)N1CC1(C)C,R1188917,-,A5920,1.02,Log unit,OChem,OChem_22250,0,0,0,ID_22250,CCOP(=O)(N1CC1(C)C)N1CC1(C)C,"InChI=1S/C10H21N2O2P/c1-6-14-15(13,11-7-9(11,2)3)12-8-10(12,4)5/h6-8H2,1-5H3",1.02
KUCSSQHHGQWWLE-UHFFFAOYSA-N,0,0.0,1,0.0,1.34,CC1COC(=Nc2ncc([N+](=O)[O-])s2)N1,R1188856,-,A5920,1.34,Log unit,OChem,OChem_22196,0,0,0,ID_22196,CC1COC(=Nc2ncc([N+](=O)[O-])s2)N1,"InChI=1S/C7H8N4O3S/c1-4-3-14-6(9-4)10-7-8-2-5(15-7)11(12)13/h2,4H,3H2,1H3,(H,8,9,10)",1.34
DEBQMEYEKKWIKC-UHFFFAOYSA-N,0,0.0,2,0.0,-1.07,NC(Cc1c[nH]c2cccc(F)c12)C(=O)O,R778025,4-Fluorotryptophan,A5643,-1.07,Log unit,OChem,OChem_20794,0,0,0,ID_20794,NC(Cc1c[nH]c2cccc(F)c12)C(=O)O,"InChI=1S/C11H11FN2O2/c12-7-2-1-3-9-10(7)6(5-14-9)4-8(13)11(15)16/h1-3,5,8,14H,4,13H2,(H,15,16)",-1.07
QZOCEEXEFIACMQ-UHFFFAOYSA-N,0,0.0,3,0.0,3.02,CC(=O)C=Cc1cccc(Br)c1,R1186478,-,A5920,3.02,Log unit,OChem,OChem_21513,0,0,0,ID_21513,CC(=O)C=Cc1cccc(Br)c1,"InChI=1S/C10H9BrO/c1-8(12)5-6-9-3-2-4-10(11)7-9/h2-7H,1H3",3.02
XOEUGELJHSUYGP-UHFFFAOYSA-N,0,0.0,3,0.0,5.02,CCCCCCCCOC(=O)c1ccc(N)cc1,R1190219,-,A5920,5.02,Log unit,OChem,OChem_23155,0,0,0,ID_23155,CCCCCCCCOC(=O)c1ccc(N)cc1,"InChI=1S/C15H23NO2/c1-2-3-4-5-6-7-12-18-15(17)13-8-10-14(16)11-9-13/h8-11H,2-7,12,16H2,1H3",5.02
QWAXKHKRTORLEM-UHFFFAOYSA-N,0,0.0,2,0.0,4.7,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,R776688,saquinavir,A5643,4.7,Log unit,OChem,OChem_35585,0,0,0,ID_35585,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,"InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)",4.7
UELITFHSCLAHKR-UHFFFAOYSA-N,0,1.7e-15,3,4.21468485e-08,3.1,CSC(=O)c1cccc2nnsc12,R1193932,-,A5920,3.1,Log unit,OChem,OChem_23342,0,0,0,ID_23342,CSC(=O)c1cccc2nnsc12,"InChI=1S/C8H6N2OS2/c1-12-8(11)5-3-2-4-6-7(5)13-10-9-6/h2-4H,1H3",3.1
PEPOQQRRKLMLJV-UHFFFAOYSA-N,0,0.0,1,0.0,2.72,CCOC(=O)CCSc1ccccc1,R1937063,-,A9072,2.72,Log unit,OChem,OChem_24399,0,0,0,ID_24399,CCOC(=O)CCSc1ccccc1,"InChI=1S/C11H14O2S/c1-2-13-11(12)8-9-14-10-6-4-3-5-7-10/h3-7H,2,8-9H2,1H3",2.72
XMQFTWRPUQYINF-UHFFFAOYSA-N,0,0.0,1,0.0,2.4,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,R775828,Bensulfuron-methyl,A5643,2.4,Log unit,OChem,OChem_35396,0,0,0,ID_35396,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,"InChI=1S/C16H18N4O7S/c1-25-12-8-13(26-2)18-15(17-12)19-16(22)20-28(23,24)9-10-6-4-5-7-11(10)14(21)27-3/h4-8H,9H2,1-3H3,(H2,17,18,19,20,22)",2.4
ZZMOZLUSTUEYAN-UHFFFAOYSA-N,0,0.0,2,0.0,0.31,NC(=O)Cc1ccsc1,R1185120,-,A5920,0.31,Log unit,OChem,OChem_6808,0,0,0,ID_6808,NC(=O)Cc1ccsc1,"InChI=1S/C6H7NOS/c7-6(8)3-5-1-2-9-4-5/h1-2,4H,3H2,(H2,7,8)",0.31
QROKOTBWFZITJZ-UHFFFAOYSA-N,0,0.0,9,0.0,0.61,CC(=O)Nc1ccccn1,R5556,2-Acetamidopyridine,A164,0.61,Log unit,OChem,OChem_514,0,0,0,ID_514,CC(=O)Nc1ccccn1,"InChI=1S/C7H8N2O/c1-6(10)9-7-4-2-3-5-8-7/h2-5H,1H3,(H,8,9,10)",0.61
LKJPSUCKSLORMF-UHFFFAOYSA-N,0,0.0,4,0.0,2.3,CON(C)C(=O)Nc1ccc(Cl)cc1,R1187994,-,A5920,2.3,Log unit,OChem,OChem_21745,0,0,0,ID_21745,CON(C)C(=O)Nc1ccc(Cl)cc1,"InChI=1S/C9H11ClN2O2/c1-12(14-2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",2.3
LSCBNSXZGQJPNI-UHFFFAOYSA-N,0,0.0,1,0.0,2.65,CNP(=O)(OC)Oc1cccc(C(C)(C)C)c1,R771374,O=P(NC)(OC)O-3-T-BU PHENYL,A5643,2.65,Log unit,OChem,OChem_32617,0,0,0,ID_32617,CNP(=O)(OC)Oc1cccc(C(C)(C)C)c1,"InChI=1S/C12H20NO3P/c1-12(2,3)10-7-6-8-11(9-10)16-17(14,13-4)15-5/h6-9H,1-5H3,(H,13,14)",2.65
QYPNKSZPJQQLRK-UHFFFAOYSA-N,0,0.0,2,0.0,4.25,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,R776123,Tebufenozide,A5643,4.25,Log unit,OChem,OChem_35450,0,0,0,ID_35450,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,"InChI=1S/C22H28N2O2/c1-7-17-8-10-18(11-9-17)20(25)23-24(22(4,5)6)21(26)19-13-15(2)12-16(3)14-19/h8-14H,7H2,1-6H3,(H,23,25)",4.25
