Name,DocumentID,ID,SMILES,Response,Original_SMILES,Batch Reference,Type,Dataset,SMILES_ORI,InChI,InChI Key,Resp_STDEV,Resp_CNT,Resp_MEDIAN
-,A100755,None,CCCNC(=O)c1nnc2c(-c3ccc(OC)cc3OC)c(F)ccc2c1N,3.52,None,None,None,OChem,CCCNC(=O)c1nnc2c(-c3ccc(OC)cc3OC)c(F)ccc2c1N,"InChI=1S/C20H21FN4O3/c1-4-9-23-20(26)19-17(22)13-7-8-14(21)16(18(13)24-25-19)12-6-5-11(27-2)10-15(12)28-3/h5-8,10H,4,9H2,1-3H3,(H2,22,24)(H,23,26)",UMBHXQNJEMMKIG-UHFFFAOYSA-N,0.0,1,3.52
-,A123551,None,C=CCn1ccc(=O)c(O)c1C,0.029999999,None,None,None,OChem,C=CCn1ccc(=O)c(O)c1C,"InChI=1S/C9H11NO2/c1-3-5-10-6-4-8(11)9(12)7(10)2/h3-4,6,12H,1,5H2,2H3",FPIZVOQFIJHWIS-UHFFFAOYSA-N,0.0,1,0.029999999
-,A100755,None,FC(F)(F)c1cc(COC2CCCNC2c2ccccc2)cc(C(F)(F)F)c1,3.6,None,None,None,OChem,FC(F)(F)c1cc(COC2CCCNC2c2ccccc2)cc(C(F)(F)F)c1,"InChI=1S/C20H19F6NO/c21-19(22,23)15-9-13(10-16(11-15)20(24,25)26)12-28-17-7-4-8-27-18(17)14-5-2-1-3-6-14/h1-3,5-6,9-11,17-18,27H,4,7-8,12H2",FCDRFVCGMLUYPG-UHFFFAOYSA-N,0.0,1,3.6
-,A100755,None,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1,2.9,None,None,None,OChem,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1,"InChI=1S/C28H36N8O4S/c1-18(2)24-29-21-6-4-5-7-22(21)36(24)27-31-25-23(26(32-27)34-10-12-39-13-11-34)30-28(33(25)3)40-20-16-35(17-20)19-8-14-41(37,38)15-9-19/h4-7,18-20H,8-17H2,1-3H3",XRLOEZGWBZHADC-UHFFFAOYSA-N,0.0,1,2.9
-,A100755,None,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1,3.05,None,None,None,OChem,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1,"InChI=1S/C33H34N4O4S/c1-2-35-12-14-36(15-13-35)21-29(39)34-26-11-10-23(33-31(26)25-6-3-4-9-28(25)42-33)22-7-5-8-24-27(38)20-30(41-32(22)24)37-16-18-40-19-17-37/h3-11,20H,2,12-19,21H2,1H3,(H,34,39)",AATCBLYHOUOCTO-UHFFFAOYSA-N,0.0,1,3.05
Thiamphenicol,A2068,None,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-0.1,None,None,None,OChem,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,"InChI=1S/C12H15Cl2NO5S/c1-21(19,20)8-4-2-7(3-5-8)10(17)9(6-16)15-12(18)11(13)14/h2-5,9-11,16-17H,6H2,1H3,(H,15,18)",OTVAEFIXJLOWRX-UHFFFAOYSA-N,0.0177237251948513,92,-0.1
-,A100755,None,CC1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2C#N)cn1,3.3,None,None,None,OChem,CC1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2C#N)cn1,"InChI=1S/C23H29N5O5S/c1-16-14-27(22(29)33-23(2,3)4)8-9-28(16)21-25-12-19(13-26-21)32-15-17-6-7-20(34(5,30)31)10-18(17)11-24/h6-7,10,12-13,16H,8-9,14-15H2,1-5H3",PBWNUNVXZZYHOC-UHFFFAOYSA-N,0.0,1,3.3
-,A100755,None,CCC(NC(=O)c1c([S+](C)[O-])c(-c2ccsc2)nc2ccccc12)c1ccccc1,2.66,None,None,None,OChem,CCC(NC(=O)c1c([S+](C)[O-])c(-c2ccsc2)nc2ccccc12)c1ccccc1,"InChI=1S/C24H22N2O2S2/c1-3-19(16-9-5-4-6-10-16)26-24(27)21-18-11-7-8-12-20(18)25-22(23(21)30(2)28)17-13-14-29-15-17/h4-15,19H,3H2,1-2H3,(H,26,27)",MYIZPPSONMKYOD-UHFFFAOYSA-N,0.0,1,2.66
-,A100755,None,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.31,None,None,None,OChem,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"InChI=1S/C16H15F6N5O/c17-10-6-12(19)11(18)4-8(10)3-9(23)5-14(28)26-1-2-27-13(7-26)24-25-15(27)16(20,21)22/h4,6,9H,1-3,5,7,23H2",MFFMDFFZMYYVKS-UHFFFAOYSA-N,0.0,1,0.31
-,A100755,None,CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCOCC1,2.82,None,None,None,OChem,CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCOCC1,"InChI=1S/C28H27N7O3/c1-19(28(36)34-11-13-37-14-12-34)38-25-7-4-6-23-26(25)27(31-18-30-23)33-21-8-9-24-20(15-21)16-32-35(24)17-22-5-2-3-10-29-22/h2-10,15-16,18-19H,11-14,17H2,1H3,(H,30,31,33)",SMSWJYWJBIOKNH-UHFFFAOYSA-N,0.0,1,2.82
-,A100755,None,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,2.9,None,None,None,OChem,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,"InChI=1S/C12H12N4O4S/c1-20-9-4-2-8(3-5-9)6-13-11(17)15-12-14-7-10(21-12)16(18)19/h2-5,7H,6H2,1H3,(H2,13,14,15,17)",YAEMHJKFIIIULI-UHFFFAOYSA-N,0.0,1,2.9
-,A123564,None,c1cnc2c(N3CCN(CCCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1,1.8,None,None,None,OChem,c1cnc2c(N3CCN(CCCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1,"InChI=1S/C31H42N4O/c1-2-4-19-33(18-3-1)21-8-26-36-29-15-13-27(14-16-29)9-7-20-34-22-24-35(25-23-34)30-12-5-10-28-11-6-17-32-31(28)30/h5-6,10-17H,1-4,7-9,18-26H2",XHHDACAEDLRJOJ-UHFFFAOYSA-N,0.0,1,1.8
-,A100755,None,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN1CCCCC1,2.52,None,None,None,OChem,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN1CCCCC1,"InChI=1S/C24H27F2N5O2/c1-33-22-13-20-16(12-21(22)28-7-10-31-8-3-2-4-9-31)23(17(14-29-20)24(27)32)30-19-6-5-15(25)11-18(19)26/h5-6,11-14,28H,2-4,7-10H2,1H3,(H2,27,32)(H,29,30)",IQRQPBXCRBANDP-UHFFFAOYSA-N,0.0,1,2.52
-,A123551,None,N=C(N)N1CCC(OCCC2CCCCN2C(=O)C(Cc2ccccc2)NCC(=O)O)CC1,-1.1,None,None,None,OChem,N=C(N)N1CCC(OCCC2CCCCN2C(=O)C(Cc2ccccc2)NCC(=O)O)CC1,"InChI=1S/C24H37N5O4/c25-24(26)28-13-9-20(10-14-28)33-15-11-19-8-4-5-12-29(19)23(32)21(27-17-22(30)31)16-18-6-2-1-3-7-18/h1-3,6-7,19-21,27H,4-5,8-17H2,(H3,25,26)(H,30,31)",GHWRBBJQCGYAEU-UHFFFAOYSA-N,0.0,1,-1.1
-,A123551,None,O=C(C=Cc1ccco1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,4.5100002,None,None,None,OChem,O=C(C=Cc1ccco1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,"InChI=1S/C19H20N2O4/c22-19(6-4-16-2-1-11-23-16)21-9-7-20(8-10-21)13-15-3-5-17-18(12-15)25-14-24-17/h1-6,11-12H,7-10,13-14H2",PSZVNUKDWRDSFJ-UHFFFAOYSA-N,0.0,1,4.5100002
-,A100755,None,O=C(O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.23,None,None,None,OChem,O=C(O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,"InChI=1S/C24H26Cl2N2O4/c25-21-5-4-20(15-22(21)26)32-19-8-12-27(13-9-19)18-6-10-28(11-7-18)23(29)16-2-1-3-17(14-16)24(30)31/h1-5,14-15,18-19H,6-13H2,(H,30,31)",CSSKAGWIWQOQME-UHFFFAOYSA-N,0.0,1,1.23
-,A100755,None,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,2.14,None,None,None,OChem,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,"InChI=1S/C23H27Cl2N3O4S/c24-21-7-6-20(16-22(21)25)32-19-10-12-27(13-11-19)18-8-14-28(15-9-18)33(30,31)26-23(29)17-4-2-1-3-5-17/h1-7,16,18-19H,8-15H2,(H,26,29)",SDPQHMHFTWVGGO-UHFFFAOYSA-N,0.0,1,2.14
-,A100755,None,Cc1cccc2c(CCNCc3cccc(CCNCC(O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,1.13,None,None,None,OChem,Cc1cccc2c(CCNCc3cccc(CCNCC(O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,"InChI=1S/C29H32N4O3S/c1-18-4-2-7-22-21(16-32-26(18)22)11-13-30-15-20-6-3-5-19(14-20)10-12-31-17-25(35)23-8-9-24(34)27-28(23)37-29(36)33-27/h2-9,14,16,25,30-32,34-35H,10-13,15,17H2,1H3,(H,33,36)",RZAFGCJAAYEIMV-UHFFFAOYSA-N,0.0,1,1.13
trp,A112134,None,NC(CC1=C[N]c2ccccc21)C(=O)O,1.46,None,None,None,OChem,NC(CC1=C[N]c2ccccc21)C(=O)O,"InChI=1S/C11H11N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9H,5,12H2,(H,14,15)",UMQXPTSGLUXAQK-UHFFFAOYSA-N,0.0,1,1.46
-,A100755,None,Nc1nc(OC2CCCC2)nc2c1ncn2C1OC(CF)C(O)C1O,1.5,None,None,None,OChem,Nc1nc(OC2CCCC2)nc2c1ncn2C1OC(CF)C(O)C1O,"InChI=1S/C15H20FN5O4/c16-5-8-10(22)11(23)14(25-8)21-6-18-9-12(17)19-15(20-13(9)21)24-7-3-1-2-4-7/h6-8,10-11,14,22-23H,1-5H2,(H2,17,19,20)",DZQYPUUPXBXYGL-UHFFFAOYSA-N,0.0,1,1.5
-,A100755,None,CC(=O)Nc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1,3.3,None,None,None,OChem,CC(=O)Nc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1,"InChI=1S/C20H19F3N4O3S/c1-12(28)25-16-10-13(8-9-24-16)11-26-18(30)27(17(29)19(26,2)3)14-4-6-15(7-5-14)31-20(21,22)23/h4-10H,11H2,1-3H3,(H,24,25,28)",JXIZWVBNXZXRKO-UHFFFAOYSA-N,0.0349617137533535,112,3.3
-,A100755,None,Cc1cn(C2CCCN(S(=O)(=O)c3ccc(C(N)=O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.96,None,None,None,OChem,Cc1cn(C2CCCN(S(=O)(=O)c3ccc(C(N)=O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,"InChI=1S/C23H23ClN4O6S/c1-14-12-28(23(31)26-22(14)30)16-5-3-9-27(13-16)35(32,33)18-7-8-19(21(25)29)20(11-18)34-17-6-2-4-15(24)10-17/h2,4,6-8,10-12,16H,3,5,9,13H2,1H3,(H2,25,29)(H,26,30,31)",NMOHOJMWILRMES-UHFFFAOYSA-N,0.0,1,1.96
-,A100755,None,O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1,3.03,None,None,None,OChem,O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1,"InChI=1S/C19H20ClFN2O2/c20-17-3-1-16(2-4-17)19(21)7-11-23(12-8-19)18(24)14-25-13-15-5-9-22-10-6-15/h1-6,9-10H,7-8,11-14H2",XZNCMNXNIYRHSH-UHFFFAOYSA-N,0.0,1,3.03
-,A100755,None,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,3.8,None,None,None,OChem,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,"InChI=1S/C26H28ClNO/c1-3-28(4-2)19-20-29-24-17-15-22(16-18-24)25(21-11-7-5-8-12-21)26(27)23-13-9-6-10-14-23/h5-18H,3-4,19-20H2,1-2H3",GKIRPKYJQBWNGO-UHFFFAOYSA-N,0.0905573946544213,3378,3.8
-,A100755,None,COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,3.1,None,None,None,OChem,COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,"InChI=1S/C17H17N3O3/c1-21-12-6-4-5-11(7-12)20-17-13-8-15(22-2)16(23-3)9-14(13)18-10-19-17/h4-10H,1-3H3,(H,18,19,20)",FMZCWRYXPHDICO-UHFFFAOYSA-N,0.0,1,3.1
-,A123551,None,CS(=O)(=O)NCc1noc(C(CCCC2CCCCC2)CC(=O)NO)n1,2.3,None,None,None,OChem,CS(=O)(=O)NCc1noc(C(CCCC2CCCCC2)CC(=O)NO)n1,"InChI=1S/C16H28N4O5S/c1-26(23,24)17-11-14-18-16(25-20-14)13(10-15(21)19-22)9-5-8-12-6-3-2-4-7-12/h12-13,17,22H,2-11H2,1H3,(H,19,21)",NEGPFWDWNNSJRQ-UHFFFAOYSA-N,0.0,1,2.3
-,A100755,None,c1ccc2c(c1)nnn2-c1ccncc1,1.69,None,None,None,OChem,c1ccc2c(c1)nnn2-c1ccncc1,InChI=1S/C11H8N4/c1-2-4-11-10(3-1)13-14-15(11)9-5-7-12-8-6-9/h1-8H,VYPSCVFMEKLKGG-UHFFFAOYSA-N,0.0,1,1.69
-,A100755,None,CC(NC1=CC(=O)CC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,3.2,None,None,None,OChem,CC(NC1=CC(=O)CC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,"InChI=1S/C26H23N5O/c1-17(29-23-7-8-24(32)15-23)18-2-5-22(6-3-18)30-26-28-16-21-14-20(4-9-25(21)31-26)19-10-12-27-13-11-19/h2-6,9-17,29H,7-8H2,1H3,(H,28,30,31)",SLXBPJKJXMRHKG-UHFFFAOYSA-N,0.0,1,3.2
-,A100755,None,NC(=O)Cc1ccccc1,0.3,None,None,None,OChem,NC(=O)Cc1ccccc1,"InChI=1S/C8H9NO/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H2,9,10)",LSBDFXRDZJMBSC-UHFFFAOYSA-N,0.0,1,0.3
-,A100755,None,Cc1cccc(CC(NC(=O)c2cc(C(C)(C)C)nn2C)C(=O)NCC#N)c1,3.1,None,None,None,OChem,Cc1cccc(CC(NC(=O)c2cc(C(C)(C)C)nn2C)C(=O)NCC#N)c1,"InChI=1S/C21H27N5O2/c1-14-7-6-8-15(11-14)12-16(19(27)23-10-9-22)24-20(28)17-13-18(21(2,3)4)25-26(17)5/h6-8,11,13,16H,10,12H2,1-5H3,(H,23,27)(H,24,28)",UJBBWPQMJVUYPP-UHFFFAOYSA-N,0.0,1,3.1
-,A100755,None,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=O)cnc3[nH]2)cc1,3.13,None,None,None,OChem,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=O)cnc3[nH]2)cc1,"InChI=1S/C23H28N6O3/c1-32-16-9-7-14(8-10-16)21-28-19-18(17(20(24)30)13-27-22(19)29-21)25-11-4-12-26-23(31)15-5-2-3-6-15/h7-10,13,15H,2-6,11-12H2,1H3,(H2,24,30)(H,26,31)(H2,25,27,28,29)",XHNAYNYWJBNROG-UHFFFAOYSA-N,0.0,1,3.13
-,A123559,None,O=C(O)C=Cc1ccc(C2c3ccc(O)cc3CCN2Cc2ccccc2)cc1,2.2,None,None,None,OChem,O=C(O)C=Cc1ccc(C2c3ccc(O)cc3CCN2Cc2ccccc2)cc1,"InChI=1S/C25H23NO3/c27-22-11-12-23-21(16-22)14-15-26(17-19-4-2-1-3-5-19)25(23)20-9-6-18(7-10-20)8-13-24(28)29/h1-13,16,25,27H,14-15,17H2,(H,28,29)",ULBLKFJJAZHJBO-UHFFFAOYSA-N,0.0,1,2.2
-,A100755,None,CNC(C)C(=O)NC(C(=O)NC1CCN(Cc2ccccc2)C1)C1CCCCC1,1.49,None,None,None,OChem,CNC(C)C(=O)NC(C(=O)NC1CCN(Cc2ccccc2)C1)C1CCCCC1,"InChI=1S/C23H36N4O2/c1-17(24-2)22(28)26-21(19-11-7-4-8-12-19)23(29)25-20-13-14-27(16-20)15-18-9-5-3-6-10-18/h3,5-6,9-10,17,19-21,24H,4,7-8,11-16H2,1-2H3,(H,25,29)(H,26,28)",OIKYOABFOPRPEZ-UHFFFAOYSA-N,0.0,1,1.49
-,A123578,None,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)CCCNC(C)=O)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,2.06,None,None,None,OChem,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)CCCNC(C)=O)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,"InChI=1S/C42H79N3O13/c1-15-31-42(11,52)35(48)27(6)45(13)22-23(2)20-40(9,51)37(58-39-33(47)30(19-24(3)54-39)44(12)18-16-17-43-29(8)46)25(4)34(26(5)38(50)56-31)57-32-21-41(10,53-14)36(49)28(7)55-32/h23-28,30-37,39,47-49,51-52H,15-22H2,1-14H3,(H,43,46)",CMHVQIMRCFJPEM-UHFFFAOYSA-N,0.0,1,2.06
-,A111962,None,CC(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,-1.04,None,None,None,OChem,CC(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,"InChI=1S/C23H37N7O4/c1-14(2)12-18(20(24)32)29-22(34)19(13-16-8-5-4-6-9-16)30-21(33)17(28-15(3)31)10-7-11-27-23(25)26/h4-6,8-9,14,17-19H,7,10-13H2,1-3H3,(H2,24,32)(H,28,31)(H,29,34)(H,30,33)(H4,25,26,27)",MANDYTYLUAFXMU-UHFFFAOYSA-N,0.0,1,-1.04
-,A100755,None,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C,0.7,None,None,None,OChem,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C,"InChI=1S/C12H15N5/c1-6-4-9-8(3)15-12(17-11(13)14)16-10(9)5-7(6)2/h4-5H,1-3H3,(H4,13,14,15,16,17)",JFQDHSRWWLJCBV-UHFFFAOYSA-N,0.0,1,0.7
-,A100755,None,C=CC(=O)Nc1ccc(C)cc1,2.25,None,None,None,OChem,C=CC(=O)Nc1ccc(C)cc1,"InChI=1S/C10H11NO/c1-3-10(12)11-9-6-4-8(2)5-7-9/h3-7H,1H2,2H3,(H,11,12)",CNXASKVINSMOTB-UHFFFAOYSA-N,0.0,1,2.25
-,A100755,None,c1ccc(Nc2ccnc3ccccc23)cc1,2.78,None,None,None,OChem,c1ccc(Nc2ccnc3ccccc23)cc1,"InChI=1S/C15H12N2/c1-2-6-12(7-3-1)17-15-10-11-16-14-9-5-4-8-13(14)15/h1-11H,(H,16,17)",NRTUTGBOQZQBMB-UHFFFAOYSA-N,0.0,1,2.78
-,A123551,None,CCNc1ccc2c(=O)oc(NC(C)C)nc2c1,2.4000001,None,None,None,OChem,CCNc1ccc2c(=O)oc(NC(C)C)nc2c1,"InChI=1S/C13H17N3O2/c1-4-14-9-5-6-10-11(7-9)16-13(15-8(2)3)18-12(10)17/h5-8,14H,4H2,1-3H3,(H,15,16)",VGTNAWJRNIUHOM-UHFFFAOYSA-N,0.0,1,2.4000001
-,A100755,None,COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(OC)c1OC,3.41,None,None,None,OChem,COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(OC)c1OC,"InChI=1S/C22H20N4O4/c1-27-18-11-15(12-19(28-2)21(18)29-3)25-22-23-9-8-20(26-22)30-16-10-14-6-4-5-7-17(14)24-13-16/h4-13H,1-3H3,(H,23,25,26)",PIARASAQARBJMG-UHFFFAOYSA-N,0.0,1,3.41
-,A111962,None,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)O,-1.0,None,None,None,OChem,CC(C)CC([NH3+])C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)[O-],"InChI=1S/C23H42N4O5/c1-13(2)10-16(24)20(28)25-17(11-14(3)4)22(30)27-9-7-8-19(27)21(29)26-18(23(31)32)12-15(5)6/h13-19H,7-12,24H2,1-6H3,(H,25,28)(H,26,29)(H,31,32)",DQVAZKGVGKHQDS-UHFFFAOYSA-N,0.0,1,-1.0
-,A100755,None,NCc1nc2ccccc2[nH]1,0.4,None,None,None,OChem,NCc1nc2ccccc2[nH]1,"InChI=1S/C8H9N3/c9-5-8-10-6-3-1-2-4-7(6)11-8/h1-4H,5,9H2,(H,10,11)",UCOSRTUSVXHIMK-UHFFFAOYSA-N,0.0,1,0.4
-,A123551,None,Cc1ncc([N+](=O)[O-])n1CCNC(=O)N1CCC(c2cc(-c3ccc(Cl)cc3Cl)[nH]n2)CC1,3.4000001,None,None,None,OChem,Cc1ncc([N+](=O)[O-])n1CCNC(=O)N1CCC(c2cc(-c3ccc(Cl)cc3Cl)[nH]n2)CC1,"InChI=1S/C21H23Cl2N7O3/c1-13-25-12-20(30(32)33)29(13)9-6-24-21(31)28-7-4-14(5-8-28)18-11-19(27-26-18)16-3-2-15(22)10-17(16)23/h2-3,10-12,14H,4-9H2,1H3,(H,24,31)(H,26,27)",HISHPKCGBGQDHI-UHFFFAOYSA-N,0.0,1,3.4000001
-,A100755,None,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,0.16,None,None,None,OChem,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,"InChI=1S/C15H12F2N4O3/c1-8-9(13(22)21-15(20-8)18-7-19-21)5-6-24-14(23)12-10(16)3-2-4-11(12)17/h2-4,7,22H,5-6H2,1H3",MKPDCHGZICKQCA-UHFFFAOYSA-N,0.0,1,0.16
-,A100755,None,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCC3)cc(N3CCOCC3)c2)n1,3.8,None,None,None,OChem,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCC3)cc(N3CCOCC3)c2)n1,"InChI=1S/C27H34N6O2/c1-20-5-6-21(19-34)15-25(20)31(2)26-7-8-28-27(30-26)29-22-16-23(32-9-3-4-10-32)18-24(17-22)33-11-13-35-14-12-33/h5-8,15-18,34H,3-4,9-14,19H2,1-2H3,(H,28,29,30)",AVAKJOKXFVECHP-UHFFFAOYSA-N,0.0,1,3.8
-,A100755,None,CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1,3.97,None,None,None,OChem,CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1,"InChI=1S/C27H32N6/c1-3-32-13-15-33(16-14-32)18-21-9-11-23(12-10-21)25-17-24-26(28-19-29-27(24)31-25)30-20(2)22-7-5-4-6-8-22/h4-12,17,19-20H,3,13-16,18H2,1-2H3,(H2,28,29,30,31)",OONFNUWBHFSNBT-UHFFFAOYSA-N,0.0,1,3.97
-,A100755,None,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,1.79,None,None,None,OChem,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,"InChI=1S/C27H24N6O4/c34-25-22(23(26(35)29-25)20-14-28-21-6-1-2-7-33(20)21)19-16-31-8-9-32(27(36)30-10-12-37-13-11-30)15-17-4-3-5-18(19)24(17)31/h1-7,14,16H,8-13,15H2,(H,29,34,35)",INJUVNWOFHYUIN-UHFFFAOYSA-N,0.0,1,1.79
-,A100755,None,Oc1ccc(-c2nc3ccccc3s2)cc1,4.1,None,None,None,OChem,Oc1ccc(-c2nc3ccccc3s2)cc1,"InChI=1S/C13H9NOS/c15-10-7-5-9(6-8-10)13-14-11-3-1-2-4-12(11)16-13/h1-8,15H",ODMDLCWSMSFWCW-UHFFFAOYSA-N,0.0,1,4.1
-,A100755,None,O=C1c2ccccc2CN1C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,4.1,None,None,None,OChem,O=C1c2ccccc2CN1C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,"InChI=1S/C28H30N2O/c31-28-27-14-8-7-13-24(27)21-30(28)25-15-18-29(19-16-25)20-17-26(22-9-3-1-4-10-22)23-11-5-2-6-12-23/h1-14,25-26H,15-21H2",ZSOZYBIDCNHWSW-UHFFFAOYSA-N,0.0,1,4.1
-,A100755,None,CCCc1c(OCCCCSCC(=O)O)ccc(C(C)=O)c1O,1.3,None,None,None,OChem,CCCc1c(OCCCCSCC(=O)O)ccc(C(C)=O)c1O,"InChI=1S/C17H24O5S/c1-3-6-14-15(8-7-13(12(2)18)17(14)21)22-9-4-5-10-23-11-16(19)20/h7-8,21H,3-6,9-11H2,1-2H3,(H,19,20)",XAMINTBJWYIJGB-UHFFFAOYSA-N,0.0,1,1.3
-,A100755,None,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)n2)n1C(C)C,3.31,None,None,None,OChem,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)n2)n1C(C)C,"InChI=1S/C25H34N8O/c1-18(2)33-19(3)27-16-23(33)22-10-11-26-25(29-22)28-20-6-8-21(9-7-20)31-12-14-32(15-13-31)24(34)17-30(4)5/h6-11,16,18H,12-15,17H2,1-5H3,(H,26,28,29)",SNNGPRMPZIXZQE-UHFFFAOYSA-N,0.0,1,3.31
-,A123551,None,COCCN(CCOC)c1ccc(Nn2c(C)ccc2C)nn1,2.0599999,None,None,None,OChem,COCCN(CCOC)c1ccc(Nn2c(C)ccc2C)nn1,"InChI=1S/C16H25N5O2/c1-13-5-6-14(2)21(13)19-15-7-8-16(18-17-15)20(9-11-22-3)10-12-23-4/h5-8H,9-12H2,1-4H3,(H,17,19)",NHKXUXIGUHANDK-UHFFFAOYSA-N,0.0,1,2.0599999
