Chemist Level,Chemist,Question,Certitude,Slide_ID,Endpoint,ReferenceID,Correct_Answer,DOI,ID_Paper,Author,scaffold_smiles,ID_Sub_1,best_cpd_id,best_cpd_smiles,ID_Sub_2,cpd2,cpd2 level,cpd2_smiles,ID_sub_3,cpd 3,cpd3 level,cpd3_smiles,ID_Sub_3,total_smiles_1,total_smiles_2,total_smiles_3,total_inchikey_1,total_inchikey_2,total_inchikey_3,Answer
3,Chemist_90,Answer Q30,3,30.0,Solubility,45.0,B,https://pubs.acs.org/doi/10.1021/jm101094p,45,CM,[*]c1cn(CC(=O)COc2ccc(CCCCCCCC)cc2)c3ccc(cc13)C(=O)O,B,32,[*]C(=O)c1ccc(cc1)C(=O)O,A,30,medium,[*]C(=O)CCCCC(=O)O, ,22,medium,[*]C(=O)CCC(=O)O,C,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)c3ccc(C(=O)O)cc3)c3cc(C(=O)O)ccc32)cc1,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCCCC(=O)O)c3cc(C(=O)O)ccc32)cc1,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCC(=O)O)c3cc(C(=O)O)ccc32)cc1,HPXGHWUMRJTZOX-UHFFFAOYSA-N,QLVBBRQNAYNNQR-UHFFFAOYSA-N,CILKLAAENJJNEQ-UHFFFAOYSA-N,A
3,Chemist_91,Answer Q30,2,30.0,Solubility,45.0,B,https://pubs.acs.org/doi/10.1021/jm101094p,45,CM,[*]c1cn(CC(=O)COc2ccc(CCCCCCCC)cc2)c3ccc(cc13)C(=O)O,B,32,[*]C(=O)c1ccc(cc1)C(=O)O,A,30,medium,[*]C(=O)CCCCC(=O)O, ,22,medium,[*]C(=O)CCC(=O)O,C,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)c3ccc(C(=O)O)cc3)c3cc(C(=O)O)ccc32)cc1,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCCCC(=O)O)c3cc(C(=O)O)ccc32)cc1,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCC(=O)O)c3cc(C(=O)O)ccc32)cc1,HPXGHWUMRJTZOX-UHFFFAOYSA-N,QLVBBRQNAYNNQR-UHFFFAOYSA-N,CILKLAAENJJNEQ-UHFFFAOYSA-N,A
3,Chemist_92,Answer Q30,2,30.0,Solubility,45.0,B,https://pubs.acs.org/doi/10.1021/jm101094p,45,CM,[*]c1cn(CC(=O)COc2ccc(CCCCCCCC)cc2)c3ccc(cc13)C(=O)O,B,32,[*]C(=O)c1ccc(cc1)C(=O)O,A,30,medium,[*]C(=O)CCCCC(=O)O, ,22,medium,[*]C(=O)CCC(=O)O,C,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)c3ccc(C(=O)O)cc3)c3cc(C(=O)O)ccc32)cc1,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCCCC(=O)O)c3cc(C(=O)O)ccc32)cc1,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCC(=O)O)c3cc(C(=O)O)ccc32)cc1,HPXGHWUMRJTZOX-UHFFFAOYSA-N,QLVBBRQNAYNNQR-UHFFFAOYSA-N,CILKLAAENJJNEQ-UHFFFAOYSA-N,A
5,Chemist_93,Answer Q30,5,30.0,Solubility,45.0,B,https://pubs.acs.org/doi/10.1021/jm101094p,45,CM,[*]c1cn(CC(=O)COc2ccc(CCCCCCCC)cc2)c3ccc(cc13)C(=O)O,B,32,[*]C(=O)c1ccc(cc1)C(=O)O,A,30,medium,[*]C(=O)CCCCC(=O)O, ,22,medium,[*]C(=O)CCC(=O)O,C,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)c3ccc(C(=O)O)cc3)c3cc(C(=O)O)ccc32)cc1,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCCCC(=O)O)c3cc(C(=O)O)ccc32)cc1,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCC(=O)O)c3cc(C(=O)O)ccc32)cc1,HPXGHWUMRJTZOX-UHFFFAOYSA-N,QLVBBRQNAYNNQR-UHFFFAOYSA-N,CILKLAAENJJNEQ-UHFFFAOYSA-N,A
2,Chemist_1,Answer Q31,2,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
5,Chemist_2,Answer Q31,5,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,A
2,Chemist_3,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
1,Chemist_4,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
1,Chemist_5,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
1,Chemist_6,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,A
1,Chemist_7,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
3,Chemist_8,Answer Q31,2,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,A
4,Chemist_9,Answer Q31,3,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
1,Chemist_10,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,A
1,Chemist_11,Answer Q31,2,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
3,Chemist_12,Answer Q31,2,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,A
4,Chemist_13,Answer Q31,4,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
2,Chemist_14,Answer Q31,2,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
1,Chemist_15,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
3,Chemist_16,Answer Q31,3,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
2,Chemist_17,Answer Q31,2,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
1,Chemist_18,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,A
5,Chemist_19,Answer Q31,3,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
2,Chemist_20,Answer Q31,3,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,A
3,Chemist_21,Answer Q31,4,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
1,Chemist_22,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
2,Chemist_23,Answer Q31,1,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,C
3,Chemist_24,Answer Q31,4,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
3,Chemist_25,Answer Q31,4,31.0,Permeability,5.0,B,http://dx.doi.org/10.1016/j.bmcl.2012.04.131,5,CM,COC1=CC(=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1)N1CCN(-*)CC1,B,27,[*]CC1CCOC1,A,19,medium,[*]S(=O)(=O)C, ,20,medium,[*]S(=O)(=O)CCCN1CCOCC1,C,COc1cc(N(CCN)CCCC2CCOC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(C)(=O)=O)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COc1cc(N(CCN)CCS(=O)(=O)CCCN2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,JSNUEJOPBVLICS-UHFFFAOYSA-N,ANDSLEJIBLZATN-UHFFFAOYSA-N,SNWZRQWAYWPPOT-UHFFFAOYSA-N,B
